مُسْتَشْفَى,mustashfaa,kasalxona,больница,Sog‘liq,29
اِسْم,ism,ism,имя,So‘zlashuv,30
سِنّ,sinn,yosh,возраст,So‘zlashuv,30
مَدِينَة,madiina,shahar,город,So‘zlashuv,30
بَلَد,balad,mamlakat,страна,So‘zlashuv,30
جِنْسِيَّة,jinsiyya,fuqarolik,гражданство,So‘zlashuv,30
لِسَان,lisaan,til,язык,So‘zlashuv,30
مَعْلُومَات,ma'luumaat,ma’lumot,информация,So‘zlashuv,30
مَسْأَلَة,mas'ala,masala,вопрос,So‘zlashuv,30
حَال,haal,holat,состояние,So‘zlashuv,30
مُهِم,muhimm,muhim,важно,So‘zlashuv,30
عَاجِل,aajil,shoshilinch,срочно,So‘zlashuv,30
سَهْل,sahl,oson,легко,So‘zlashuv,30
صَعْب,sa'b,qiyin,трудно,So‘zlashuv,30
مُمْكِن,mumkin,mumkin,возможно,So‘zlashuv,30
مُسْتَحِيل,mustahiil,mumkin emas,невозможно,So‘zlashuv,30
حَقِيقِي,haqiiqiy,haqiqiy,реальный,So‘zlashuv,30
مُؤَكَّد,mu'akkad,aniq,точно,So‘zlashuv,30
رُبَّمَا,rubbamaa,balki,может быть,So‘zlashuv,30
بِالطَّبْع,bittab',albatta,конечно,So‘zlashuv,30
حَسَنًا,hasanan,xo‘p,ладно,So‘zlashuv,30
حَاضِر,haadir,xo‘p bo‘ladi,хорошо,So‘zlashuv,30
اِتَّفَقْنَا,ittafaqnaa,kelishdik,договорились,So‘zlashuv,30
فَهِمْت,fahimt,tushundim,понял,So‘zlashuv,30
لَمْ أَفْهَم,lam afham,tushunmadim,не понял,So‘zlashuv,30
أَعِد, a'id,qaytar,повтори,So‘zlashuv,30
أَعِدْ مَرَّة أُخْرَى,a'id marra ukhraa,yana takrorla,повтори ещё раз,So‘zlashuv,30
تَكَلَّمْ بِبُطْء,takallam bibut',sekin gapir,говори медленно,So‘zlashuv,30
تَكَلَّمْ بِسُرْعَة,takallam bisur'a,tez gapir,говори быстро,So‘zlashuv,30
مَا اسْمُكَ,ma ismuka,isming nima,как тебя зовут,So‘zlashuv,30
مَا اسْمُكِ,ma ismuki,isming nima,как тебя зовут,So‘zlashuv,30
كَمْ عُمْرُكَ,kam umruka,yoshing nechida,сколько тебе лет,So‘zlashuv,30
مِنْ أَيْنَ أَنْتَ,min ayna anta,qayerdansan,откуда ты,So‘zlashuv,30
أَيْنَ تَسْكُن,ayna taskun,qayerda yashaysan,где ты живёшь,So‘zlashuv,30
مَاذَا تَعْمَل,maadhaa ta'mal,nima ish qilasan,чем занимаешься,So‘zlashuv,30
مَتَى, mataa,qachon,когда,So‘zlashuv,30
أَيْن,ayn,qayerda,где,So‘zlashuv,30
لِمَاذَا,limaadhaa,nima uchun,почему,So‘zlashuv,30
كَيْف, kayf,qanday,как,So‘zlashuv,30
كَمْ,kam,nechta,сколько,So‘zlashuv,30
نَعَم,na'am,ha,да,So‘zlashuv,30
لَا,la,yo‘q,нет,So‘zlashuv,30
مُمْتَاز,mumtaaz,a’lo,отлично,So‘zlashuv,30
جَيِّد,jayyid,yaxshi,хорошо,So‘zlashuv,30
سَيِّئ,sayyi',yomon,плохо,So‘zlashuv,30
صَحِيح,sahiih,to‘g‘ri,правильно,So‘zlashuv,30
خَطَأ,khata',xato,ошибка,So‘zlashuv,30
مَسَاءُ الْخَيْر,masaa ulkhayr,xayrli kech,добрый вечер,So‘zlashuv,30
صَبَاحُ الْخَيْر,sabaah ulkhayr,xayrli tong,доброе утро,So‘zlashuv,30
لَيْلَة سَعِيدَة,layla sa'iida,hayrli tun,спокойной ночи,So‘zlashuv,30
إِلَى اللِّقَاءِ,ila alliqa',xayr,до свидания,So‘zlashuv,30
شُكْرًا,shukran,rahmat,спасибо,So‘zlashuv,30
عَفْوًا,afwan,arzimaydi,пожалуйста,So‘zlashuv,30
آسِف,aasif,kechirasiz,извините,So‘zlashuv,30
مِنْ فَضْلِكَ,min fadlika,iltimos,пожалуйста,So‘zlashuv,30
arabic,transliteration,uz,ru,category,lesson_id
مَدِينَة,madiina,shahar,город,Joylar,31
قَرْيَة,qarya,qishloq,деревня,Joylar,31
شَارِع,shaari',ko‘cha,улица,Joylar,31
طَرِيق,tariiq,yo‘l,дорога,Joylar,31
مَنْزِل,manzil,uy,дом,Joylar,31
شُقَّة,shuqqa,kvartira,квартира,Joylar,31
بِنَايَة,binaaya,bino,здание,Joylar,31
طَابِق,taabiq,qavat,этаж,Joylar,31
غُرْفَة,ghurfa,xona,комната,Joylar,31
مَطْبَخ,matbakh,oshxona,кухня,Joylar,31
حَمَّام,hammam,hammom,ванная,Joylar,31
مَكْتَب,maktab,ofis,офис,Joylar,31
مَدْرَسَة,madrasa,maktab,школа,Joylar,31
جَامِعَة,jaami'a,universitet,университет,Joylar,31
مَسْجِد,masjid,masjid,мечеть,Joylar,31
مَكْتَبَة,maktaba,kutubxona,библиотека,Joylar,31
مُسْتَشْفَى,mustashfaa,kasalxona,больница,Joylar,31
صَيْدَلِيَّة,saydaliyya,apteka,аптека,Joylar,31
مَطْعَم,mat'am,restoran,ресторан,Joylar,31
مَقْهًى,maqha,kafe,кафе,Joylar,31
سُوق,suuq,bozor,рынок,Joylar,31
مَتْجَر,matjar,do‘kon,магазин,Joylar,31
مَرْكَز,markaz,markaz,центр,Joylar,31
حَدِيقَة,hadiiqa,bog‘,парк,Joylar,31
مَلْعَب,mal'ab,stadion,стадион,Joylar,31
مَتْحَف,mathaf,muzey,музей,Joylar,31
مَسْرَح,masrah,teatr,театр,Joylar,31
مَطَار,mataar,aeroport,аэропорт,Joylar,31
مِحَطَّة,mihatta,stansiya,станция,Joylar,31
مَوْقِف,mawqif,parkovka,парковка,Joylar,31
جِسْر,jisr,ko‘prik,мост,Joylar,31
نَفَق,nafaq,tunnel,туннель,Joylar,31
بَحْر,bahr,dengiz,море,Tabiat,31
نَهْر,nahr,daryo,река,Tabiat,31
بُحَيْرَة,buhayra,ko‘l,озеро,Tabiat,31
جَبَل,jabal,tog‘,гора,Tabiat,31
وَاد,wadi,vodiy,долина,Tabiat,31
صَحْرَاء,sahraa,cho‘l,пустыня,Tabiat,31
غَابَة,ghaaba,o‘rmon,лес,Tabiat,31
شَجَرَة,shajara,daraxt,дерево,Tabiat,31
وَرْدَة,warda,gul,цветок,Tabiat,31
عُشْب,ushb,o‘t,трава,Tabiat,31
سَمَاء,samaa,osmon,небо,Tabiat,31
شَمْس,shams,quyosh,солнце,Tabiat,31
قَمَر,qamar,oy,луна,Tabiat,31
نَجْم,najm,yulduz,звезда,Tabiat,31
سَحَاب,sahaab,bulut,облако,Tabiat,31
مَطَر,matar,yomg‘ir,дождь,Tabiat,31
رِيح,riih,shamol,ветер,Tabiat,31
ثَلْج,thalj,qor,снег,Tabiat,31
حَرَارَة,haraara,issiqlik,жара,Tabiat,31
بَرْد,bard,sovuq,холод,Tabiat,31
فَصْل,fasl,mavsum,сезон,Vaqt,31
صَيْف,sayf,yoz,лето,Vaqt,31
شِتَاء,shitaa,qish,зима,Vaqt,31
رَبِيع,rabii',bahor,весна,Vaqt,31
خَرِيف,khariif,kuz,осень,Vaqt,31
سَاعَة,saa'a,soat,час,Vaqt,31
دَقِيقَة,daqiiqa,daqiqa,минута,Vaqt,31
ثَانِيَة,thaaniya,soniya,секунда,Vaqt,31
يَوْم,yawm,kun,день,Vaqt,31
أُسْبُوع,usbu',hafta,неделя,Vaqt,31
شَهْر,shahr,oy,месяц,Vaqt,31
سَنَة,sana,yil,год,Vaqt,31
صَبَاح,sabaah,ertalab,утро,Vaqt,31
ظُهْر,zuhr,tush payti,полдень,Vaqt,31
مَسَاء,masaa,kechqurun,вечер,Vaqt,31
لَيْل,layl,tun,ночь,Vaqt,31
الْيَوْم,al-yawm,bugun,сегодня,Vaqt,31
غَدًا,ghadan,ertaga,завтра,Vaqt,31
أَمْس,ams,kecha,вчера,Vaqt,31
الآن,al-aan,hozir,сейчас,Vaqt,31
قَبْل,qabl,oldin,до,Vaqt,31
بَعْد,ba'd,keyin,после,Vaqt,31
دَائِمًا,daa'iman,doim,всегда,Vaqt,31
أَحْيَانًا,ahyaanan,ba’zan,иногда,Vaqt,31
نَادِرًا,naadiran,kamdan-kam,редко,Vaqt,31
سَرِيعًا,sarii'an,tezda,быстро,Vaqt,31
بِبُطْء,bibut',sekin,медленно,Vaqt,31
رَجُل,rajul,erkak,мужчина,Odamlar,31
اِمْرَأَة,imra'a,ayol,женщина,Odamlar,31
طِفْل,tifl,bola,ребёнок,Odamlar,31
فَتَاة,fataa,qiz,девочка,Odamlar,31
فَتًى,fatan,yigit,oтрок,Odamlar,31
صَدِيق,sadiiq,do‘st,друг,Odamlar,31
صَدِيقَة,sadiiqah,dugona,подруга,Odamlar,31
زَمِيل,zamiil,hamkasb,коллега,Odamlar,31
جَار,jaar,qo‘shni,сосед,Odamlar,31
عَائِلَة,aa'ila,oila,семья,Odamlar,31
أَب,ab,ota,отец,Odamlar,31
أُم,umm,ona,мать,Odamlar,31
أَخ,akh,aka/uka,брат,Odamlar,31
أُخْت,ukht,opa/singil,сестра,Odamlar,31
اِبْن,ibn,o‘g‘il,сын,Odamlar,31
اِبْنَة,ibna,qiz,дочь,Odamlar,31
حَفِيد,hafiid,nevara,внук,Odamlar,31
حَفِيدَة,hafiida,nevara qiz,внучка,Odamlar,31
طَبِيب,tabiib,shifokor,врач,Kasblar,31
مُهَنْدِس,muhandis,muhandis,инженер,Kasblar,31
مُدَرِّس,mudarris,o‘qituvchi,учитель,Kasblar,31
مُبَرْمِج,mubarmij,dasturchi,программист,Kasblar,31
سَائِق,saa'iq,haydovchi,водитель,Kasblar,31
شُرْطِي,shurṭiy,politsiya,полицейский,Kasblar,31
بَائِع,baa'i',sotuvchi,продавец,Kasblar,31
طَبَّاخ,tabbaakh,oshpaz,повар,Kasblar,31
مُحَاسِب,muhaasib,buxgalter,бухгалтер,Kasblar,31
مُصَوِّر,musawwir,fotograf,фотограф,Kasblar,31
مُمْرِض,mumrid,hamshira,медбрат,Kasblar,31
مُتَرْجِم,mutarjim,tarjimon,переводчик,Kasblar,31
تَاجِر,taajir,savdogar,торговец,Kasblar,31
فَلَّاح,fallaah,dehqon,фермер,Kasblar,31
سِعْر,si'r,narx,цена,Savdo,31
نَقْد,naqd,naqd pul,наличные,Savdo,31
بِطَاقَة,bitaaqa,karta,карта,Savdo,31
تَخْفِيض,takhfiid,chegirma,скидка,Savdo,31
فَاتُورَة,fatuura,hisob,счёт,Savdo,31
إِيصَال,iisaal,chek,чек,Savdo,31
طَلَب,talab,buyurtma,заказ,Savdo,31
تَسْلِيم,tasliim,yetkazish,доставка,Savdo,31
مَخْزَن,makhzan,ombor,склад,Savdo,31
جَوْدَة,jawda,sifat,качество,Savdo,31
طَعَام,ta‘aam,ovqat,еда,Oziq-ovqat,31
مَاء,maa,suv,вода,Oziq-ovqat,31
خُبْز,khubz,non,хлеб,Oziq-ovqat,31
أَرُز,aruzz,guruch,рис,Oziq-ovqat,31
لَحْم,lahm,go‘sht,мясо,Oziq-ovqat,31
دَجَاج,dajaaj,tovuq,курица,Oziq-ovqat,31
سَمَك,samak,baliq,рыба,Oziq-ovqat,31
بَيْض,bayḍ,tuxum,яйцо,Oziq-ovqat,31
حَلِيب,haliib,sut,молоко,Oziq-ovqat,31
جُبْن,jubn,pishloq,сыр,Oziq-ovqat,31
زَيْت,zayt,yog‘,масло,Oziq-ovqat,31
سُكَّر,sukkar,shakar,сахар,Oziq-ovqat,31
مِلْح,milh,tuz,соль,Oziq-ovqat,31
شَاي,shaay,choy,чай,Oziq-ovqat,31
قَهْوَة,qahwa,qahva,кофе,Oziq-ovqat,31
عَصِير,asiir,sharbat,сок,Oziq-ovqat,31
تُفَّاح,tuffaah,olma,яблоко,Oziq-ovqat,31
مَوْز,mawz,banan,банан,Oziq-ovqat,31
بُرْتُقَال,burtuqaal,apelsin,апельсин,Oziq-ovqat,31
عِنَب,inab,uzum,виноград,Oziq-ovqat,31
طَمَاطِم,tamaatim,pomidor,помидор,Oziq-ovqat,31
خِيَار,khayaar,bodring,огурец,Oziq-ovqat,31
بَطَاطِس,bataaṭis,kartoshka,картофель,Oziq-ovqat,31
بَصَل,basal,piyoz,лук,Oziq-ovqat,31
ثُوم,thuum,sarimsoq,чеснок,Oziq-ovqat,31
سَكَن, sakan,yashash,проживание,Fe’llar,31
ذَهَبَ,dhahaba,bordi,пошёл,Fe’llar,31
جَاءَ,jaa,keldi,пришёл,Fe’llar,31
جَلَسَ,jalasa,o‘tirdi,сел,Fe’llar,31
وَقَفَ,waqafa,turdi (tik),стоял,Fe’llar,31
نَامَ,naama,uxladi,спал,Fe’llar,31
قَامَ,qaama,turdi,встал,Fe’llar,31
أَكَلَ,akala,yedi,ел,Fe’llar,31
شَرِبَ,shariba,ichdi,пил,Fe’llar,31
قَرَأَ,qara'a,o‘qidi,читал,Fe’llar,31
كَتَبَ,kataba,yozdi,писал,Fe’llar,31
فَهِمَ,fahima,tushundi,понял,Fe’llar,31
نَسِيَ,nasiya,unutdi,забыл,Fe’llar,31
ذَكَرَ,dhakara,esladi,вспомнил,Fe’llar,31
سَأَلَ,sa'ala,so‘radi,спросил,Fe’llar,31
أَجَابَ,ajaaba,javob berdi,ответил,Fe’llar,31
فَتَحَ,fataha,ochdi,открыл,Fe’llar,31
أَغْلَقَ,aghlaka,yopdi,закрыл,Fe’llar,31
بَدَأَ,bada'a,boshladi,начал,Fe’llar,31
اِنْتَهَى,intahaa,tugadi,закончил,Fe’llar,31
عَمِلَ,amila,ishladi,работал,Fe’llar,31
تَعَلَّمَ,ta'allama,o‘rgandi,учился,Fe’llar,31
عَرَفَ,arafa,bildi,узнал,Fe’llar,31
وَجَدَ,wajada,topdi,нашёл,Fe’llar,31
فَقَدَ,faqada,yo‘qotdi,потерял,Fe’llar,31
اِشْتَرَى,ishtaraa,sotib oldi,купил,Fe’llar,31
بَاعَ,baa'a,sotdi,продал,Fe’llar,31
دَفَعَ,dafa'a,to‘ladi,заплатил,Fe’llar,31
أَرْسَلَ,arsala,yubordi,отправил,Fe’llar,31
اِسْتَلَمَ,istalama,qabul qildi,получил,Fe’llar,31
اِتَّصَلَ,ittasala,qo‘ng‘iroq qildi,позвонил,Fe’llar,31
اِسْتَمَعَ,istama'a,tingladi,слушал,Fe’llar,31
تَكَلَّمَ,takallama,gapirdi,говорил,Fe’llar,31
سَاعَدَ,saa'ada,yordam berdi,помог,Fe’llar,31
زَارَ,zaara,tashrif buyurdi,посетил,Fe’llar,31
سَافَرَ,saafara,safar qildi,путешествовал,Fe’llar,31
رَجَعَ,raja'a,qaytdi,вернулся,Fe’llar,31
اِسْتَيْقَظَ,istayqaza,uyg‘ondi,проснулся,Fe’llar,31
اِغْتَسَلَ,ightasala,yuvindi,искупался,Fe’llar,31
لَبِسَ,labisa,kiydi,надел,Fe’llar,31
خَلَعَ,khala'a,yechdi,снял,Fe’llar,31
رَكِبَ,rakiba,mindi,сел (в транспорт),Fe’llar,31
نَزَلَ,nazala,tushdi,вышел,Fe’llar,31
أَحَبَّ,ahabba,yoqtirdi,полюбил,Fe’llar,31
كَرِهَ,kariha,yoqtirmadi,не любил,Fe’llar,31
كَبِير,kabiir,katta,большой,Sifatlar,31
صَغِير,saghiir,kichik,маленький,Sifatlar,31
جَدِيد,jadiid,yangi,новый,Sifatlar,31
قَدِيم,qadiim,eski,старый,Sifatlar,31
جَمِيل,jamiil,chiroyli,красивый,Sifatlar,31
قَبِيح,qabiih,xunuk,некрасивый,Sifatlar,31
سَهْل,sahl,oson,лёгкий,Sifatlar,31
صَعْب,sa'b,qiyin,трудный,Sifatlar,31
سَرِيع,sarii',tez,быстрый,Sifatlar,31
بَطِيء,batii',sekin,медленный,Sifatlar,31
قَرِيب,qariib,yaqin,близкий,Sifatlar,31
بَعِيد,ba'iid,uzoq,далёкий,Sifatlar,31
قَوِي,qawiyy,kuchli,сильный,Sifatlar,31
ضَعِيف,da'iif,zaif,слабый,Sifatlar,31
سَعِيد,sa'iid,baxtli,счастливый,Sifatlar,31
حَزِين,haziin,xafa,грустный,Sifatlar,31
غَالِي,ghaalii,qimmat,дорогой,Sifatlar,31
رَخِيص,rakhiis,arzon,дешёвый,Sifatlar,31
سَاخِن,saakhin,issiq,горячий,Sifatlar,31
بَارِد,baarid,sovuq,холодный,Sifatlar,31
نَظِيف,naziif,toza,чистый,Sifatlar,31
وَسِخ,wasikh,iflos,грязный,Sifatlar,31
مُمْكِن,mumkin,mumkin,возможно,So‘zlashuv,31
مُسْتَحِيل,mustahiil,mumkin emas,невозможно,So‘zlashuv,31
نَعَم,na'am,ha,да,So‘zlashuv,31
لَا,la,yo‘q,нет,So‘zlashuv,31
شُكْرًا,shukran,rahmat,спасибо,So‘zlashuv,31
عَفْوًا,afwan,arzimaydi,пожалуйста,So‘zlashuv,31
مِنْ فَضْلِكَ,min fadlika,iltimos,пожалуйста,So‘zlashuv,31
آسِف,aasif,kechirasiz,извините,So‘zlashuv,31
حَسَنًا,hasanan,xo‘p,ладно,So‘zlashuv,31
فَهِمْت,fahimt,tushundim,понял,So‘zlashuv,31
لَمْ أَفْهَم,lam afham,tushunmadim,не понял,So‘zlashuv,31
أَعِدْ,a'id,qaytar,повтори,So‘zlashuv,31
arabic,transliteration,uz,ru,category,lesson_id
اللَّه,allah,Alloh,Аллах,Qur’on,100
رَبّ,rabb,Parvardigor,Господь,Qur’on,100
رَبُّ الْعَالَمِينَ,rabbul aalamiin,olamlar Parvardigori,Господь миров,Qur’on,100
إِلَه,ilaah,iloh,божество,Qur’on,100
الْحَمْد,al-hamd,hamd,хвала,Qur’on,100
الْحَمْدُ لِلَّه,al-hamdu lillaah,Allohga hamd,хвала Аллаху,Qur’on,100
رَحْمَة,rahma,rahmat,милость,Qur’on,100
رَحْمَان,rahmaan,Rahmon,Милостивый,Qur’on,100
رَحِيم,rahiim,Rahim,Милосердный,Qur’on,100
مَلِك,malik,Podshoh,Владыка,Qur’on,100
يَوْم, yawm,kun,день,Qur’on,100
يَوْمُ الدِّين,yawmud-diin,qiyomat kuni,день суда,Qur’on,100
عِبَادَة,ibaada,ibodat,поклонение,Qur’on,100
نَعْبُد,na'budu,ibodat qilamiz,мы поклоняемся,Qur’on,100
نَسْتَعِين,nasta'iin,yordam so‘raymiz,мы просим помощи,Qur’on,100
صِرَاط,siraat,yo‘l,путь,Qur’on,100
مُسْتَقِيم,mustaqiim,to‘g‘ri,прямой,Qur’on,100
اهْدِنَا,ihdinaa,bizni hidoyat qil,веди нас,Qur’on,100
الَّذِينَ,alladhiina,kimlar,которые,Qur’on,100
أَنْعَمْتَ,an'amta,ne’mat berding,даровал,Qur’on,100
غَضَب,ghadab,g‘azab,гнев,Qur’on,100
ضَلَال,dalaal,adashish,заблуждение,Qur’on,100
كِتَاب,kitaab,kitob,книга,Qur’on,100
قُرْآن,qur'aan,Qur’on,Коран,Qur’on,100
آيَة,aayah,oyat,аят,Qur’on,100
سُورَة,suura,sura,сура,Qur’on,100
حَقّ,haqq,haqiqat,истина,Qur’on,100
بَاطِل,baatil,yolg‘on,ложь,Qur’on,100
نُور,nuur,nur,свет,Qur’on,100
ظُلُمَات,zulumaat,zulmatlar,тьма,Qur’on,100
إِيمَان,iimaan,imon,вера,Qur’on,100
كَفَرَ, kafara,kofir bo‘ldi,отрицал,Qur’on,100
كُفْر,kufr,kufr,неверие,Qur’on,100
مُؤْمِن,mu’min,mo‘min,верующий,Qur’on,100
كَافِر,kaafir,kofir,неверующий,Qur’on,100
نِفَاق,nifaaq,nifoq,лицемерие,Qur’on,100
مُنَافِق,munaafiq,munaﬁq,лицемер,Qur’on,100
جَنَّة,jannah,jannat,рай,Qur’on,100
نَار,naar,do‘zax,ад,Qur’on,100
عَذَاب,adhaab,azob,наказание,Qur’on,100
مَغْفِرَة,maghfira,mag‘firat,прощение,Qur’on,100
تَوْبَة,tawba,tavba,покаяние,Qur’on,100
غَفُور,ghafuur,Kechiruvchi,Прощающий,Qur’on,100
عَلِيم,aliim,Bilimdon,Всезнающий,Qur’on,100
سَمِيع,samii',Eshituvchi,Слышащий,Qur’on,100
بَصِير,basiir,Ko‘ruvchi,Видящий,Qur’on,100
قَدِير,qadiir,Qodir,Всемогущий,Qur’on,100
حَكِيم,hakiim,Hikmatli,Мудрый,Qur’on,100
خَلَقَ,khalaqa,yaratdi,создал,Qur’on,100
خَلْق,khalq,maxluqot,творение,Qur’on,100
سَمَاوَات,samaawaat,osmonlar,небеса,Qur’on,100
أَرْض,ard,yer,земля,Qur’on,100
شَيْء,shay’,narsa,вещь,Qur’on,100
كُلّ,kull,hamma,всё,Qur’on,100
بَعْد,ba'd,keyin,после,Qur’on,100
قَبْل,qabl,oldin,до,Qur’on,100
حَيَاة,hayaah,hayot,жизнь,Qur’on,100
مَوْت,mawt,o‘lim,смерть,Qur’on,100
رِزْق,rizq,rizq,пропитание,Qur’on,100
دُنْيَا,dunyaa,dunyo,мир,Qur’on,100
آخِرَة,aakhirah,oxirat,вечность,Qur’on,100
سَاعَة,saa'ah,qiyomat,час,Qur’on,100
مِيزَان,miizaan,tarozu,весы,Qur’on,100
حِسَاب,hisaab,hisob,отчёт,Qur’on,100
جَزَاء,jazaa',jazo,воздаяние,Qur’on,100
عَمَل,amal,amal,дело,Qur’on,100
صَالِح,saalih,solih,праведный,Qur’on,100
سَيِّئ,sayyi',yomon,плохой,Qur’on,100
أَجْر,ajr,ajr,mukofot,Qur’on,100
صَبْر,sabr,sabr,терпение,Qur’on,100
شُكْر,shukr,shukr,благодарность,Qur’on,100
ذِكْر,dhikr,zikr,поминание,Qur’on,100
دُعَاء,du'aa,duo,мольба,Qur’on,100
قَلْب,qalb,yurak,сердце,Qur’on,100
عَقْل,‘aql,aql,разум,Qur’on,100
نَفْس,nafs,nafs,душа,Qur’on,100
هُدًى,hudan,hidoyat,руководство,Qur’on,100
ضَرَر,darar,zarar,вред,Qur’on,100
نَفْع,naf',foyda,польза,Qur’on,100
arabic,transliteration,uz,ru,category,lesson_id
قَالَ,qaala,dedi,сказал,Qur’on,101
قُلْ,qul,ayt,скажи,Qur’on,101
كَانَ,kaana,bo‘ldi,был,Qur’on,101
يَكُونُ,yakuunu,bo‘ladi,будет,Qur’on,101
جَعَلَ,ja‘ala,qildi,сделал,Qur’on,101
آتَى,aataa,ato etdi,дал,Qur’on,101
أَتَى,ataa,keldi,пришёл,Qur’on,101
ذَهَبَ,dhahaba,bordi,пошёл,Qur’on,101
جَاءَ,jaa’a,keldi,пришёл,Qur’on,101
أَرْسَلَ,arsala,yubordi,послал,Qur’on,101
أَنزَلَ,anzala,nozil qildi,ниспослал,Qur’on,101
نَزَّلَ,nazzala,nozil qildi,ниспослал,Qur’on,101
آمَنَ,aamana,imon keltirdi,уверовал,Qur’on,101
يُؤْمِنُ,yu’minu,imon keltiradi,верует,Qur’on,101
كَفَرَ,kafara,inkor qildi,отверг,Qur’on,101
يَكْفُرُ,yakfuru,kufr keltiradi,отвергает,Qur’on,101
عَلِمَ,‘alima,bildi,знал,Qur’on,101
يَعْلَمُ,ya‘lamu,biladi,знает,Qur’on,101
سَمِعَ,sami‘a,eshitdi,услышал,Qur’on,101
يَسْمَعُ,yasma‘u,eshitadi,слышит,Qur’on,101
رَأَى,ra’aa,ko‘rdi,увидел,Qur’on,101
يَرَى,yaraa,ko‘radi,видит,Qur’on,101
عَبَدَ,‘abada,ibodat qildi,поклонялся,Qur’on,101
يَعْبُدُ,ya‘budu,ibodat qiladi,поклоняется,Qur’on,101
دَعَا,da‘aa,duo qildi,призвал,Qur’on,101
يَدْعُو,yad‘uu,duo qiladi,взывает,Qur’on,101
خَافَ,khaafa,qo‘rqdi,боялся,Qur’on,101
يَخَافُ,yakhaafu,qo‘rqadi,боится,Qur’on,101
رَجَا,rajaa,umid qildi,надеялся,Qur’on,101
يَرْجُو,yarjuu,umid qiladi,надеется,Qur’on,101
أَحَبَّ,ahabba,sevdI,полюбил,Qur’on,101
يُحِبُّ,yuhibbu,sevadi,любит,Qur’on,101
كَرِهَ,kariha,yomon ko‘rdi,ненавидел,Qur’on,101
يَكْرَهُ,yakrahu,yomon ko‘radi,ненавидит,Qur’on,101
صَبَرَ,sabara,sabr qildi,терпел,Qur’on,101
يَصْبِرُ,yasbiru,sabr qiladi,терпит,Qur’on,101
شَكَرَ,shakara,shukr qildi,благодарил,Qur’on,101
يَشْكُرُ,yashkuru,shukr qiladi,благодарит,Qur’on,101
تَابَ,taaba,tavba qildi,покаялся,Qur’on,101
يَتُوبُ,yatuubu,tavba qiladi,кается,Qur’on,101
غَفَرَ,ghafara,kechirdi,простил,Qur’on,101
يَغْفِرُ,yaghfiru,kechiradi,прощает,Qur’on,101
نَصَرَ,nasara,yordam berdi,помог,Qur’on,101
يَنْصُرُ,yansuru,yordam beradi,помогает,Qur’on,101
خَلَقَ,khalaqa,yaratdi,создал,Qur’on,101
يَخْلُقُ,yakhluqu,yaratadi,создаёт,Qur’on,101
رَزَقَ,razaqa,rizq berdi,наделил,Qur’on,101
يَرْزُقُ,yarzuqu,rizq beradi,наделяет,Qur’on,101
أَحْيَا,ahyaa,tirik qildi,оживил,Qur’on,101
يُحْيِي,yuhyii,tirik qiladi,оживляет,Qur’on,101
أَمَاتَ,amaata,o‘ldirdi,умертвил,Qur’on,101
يُمِيتُ,yumiitu,o‘ldiradi,умерщвляет,Qur’on,101
حَكَمَ,hakama,hukm qildi,судил,Qur’on,101
يَحْكُمُ,yahkumu,hukm qiladi,судит,Qur’on,101
وَعَدَ,wa‘ada,va’da berdi,обещал,Qur’on,101
يَعِدُ,ya‘idu,va’da beradi,обещает,Qur’on,101
وَفَى,wafaa,va’dasini bajardi,исполнил,Qur’on,101
يُوفِي,yuufii,bajaradi,исполняет,Qur’on,101
بَعَثَ,ba‘atha,tiriltirdi,воскресил,Qur’on,101
يَبْعَثُ,yab‘athu,tiriltiradi,воскресит,Qur’on,101
هَدَى,hadaa,hidoyat qildi,направил,Qur’on,101
يَهْدِي,yahdii,hidoyat qiladi,направляет,Qur’on,101
أَضَلَّ,adalla,adashishga soldi,сбил,Qur’on,101
يُضِلُّ,yudillu,adashishga soladi,сбивает,Qur’on,101
arabic,transliteration,uz,ru,category,lesson_id
وَ,wa,va,и,Qur’on-bog‘lovchi,102
فَ,fa,bas/shunda,и тогда,Qur’on-bog‘lovchi,102
ثُمَّ,thumma,so‘ng,затем,Qur’on-bog‘lovchi,102
أَوْ,aw,yoki,или,Qur’on-bog‘lovchi,102
أَمْ,am,yoki (savolda),или,Qur’on-bog‘lovchi,102
بَلْ,bal,balki,напротив,Qur’on-bog‘lovchi,102
لَكِنْ,lakin,lekin,но,Qur’on-bog‘lovchi,102
إِنَّ,inna,albatta,поистине,Qur’on-bog‘lovchi,102
أَنَّ,anna,shubhasizki,что,Qur’on-bog‘lovchi,102
إِذْ,idh,qachonki,когда,Qur’on-bog‘lovchi,102
إِذَا,idhaa,agar/qachon,если,Qur’on-bog‘lovchi,102
حِينَ,hiina,vaqtida,когда,Qur’on-bog‘lovchi,102
لَوْ,law,agar (bo‘lmagan),если бы,Qur’on-bog‘lovchi,102
لَوْلَا,lawlaa,agar bo‘lmaganda,если бы не,Qur’on-bog‘lovchi,102
لَعَلَّ,la‘alla,balki/umid,может быть,Qur’on-bog‘lovchi,102
كَيْ,kay,uchun,чтобы,Qur’on-bog‘lovchi,102
حَتَّى,hattaa,hatto,пока,Qur’on-bog‘lovchi,102
مِنْ,min,dan,из,Qur’on-bog‘lovchi,102
إِلَى,ilaa,ga,к,Qur’on-bog‘lovchi,102
عَلَى,‘alaa,ustida,на,Qur’on-bog‘lovchi,102
